name,rating,reviews_count,category,address,location,hours,website,plus_code,phone
New England Meetinghouse Design Inc,5.0,4,Cabinet store,"222 Greenfield Rd, South Deerfield, MA 01373",N/A,N/A,nemeetinghouse.com,"G92R+RW South Deerfield, Deerfield, MA",(413) 397-3085
D & C Granite & Marble,5.0,9,Granite supplier,"664 Center St, Ludlow, MA 01056",N/A,N/A,dcgraniteandmarble.net,"5GJJ+84 Ludlow, Massachusetts",(413) 583-3399
D & C Granite & Marble,5.0,9,Granite supplier,"664 Center St, Ludlow, MA 01056",N/A,N/A,dcgraniteandmarble.net,"5GJJ+84 Ludlow, Massachusetts",(413) 583-3399
D & C Granite & Marble,5.0,9,Granite supplier,"664 Center St, Ludlow, MA 01056",N/A,N/A,dcgraniteandmarble.net,"5GJJ+84 Ludlow, Massachusetts",(413) 583-3399
Valley Kitchens,5.0,8,Cabinet store,"51 A1 Holyoke St, Easthampton, MA 01027",N/A,N/A,vkitchens.com,"785Q+VV Easthampton, Massachusetts",(413) 527-1500
New England Countertop Company,4.5,2,Countertop store,"470 Colvin St, Attleboro, MA 02703",N/A,N/A,necountertopsri.com,"VJWV+V3 Attleboro, Massachusetts",(508) 761-7588
New England Countertop Company,4.5,2,Countertop store,"470 Colvin St, Attleboro, MA 02703",N/A,N/A,necountertopsri.com,"VJWV+V3 Attleboro, Massachusetts",(508) 761-7588
Kitchens Direct,4.8,8,Kitchen remodeler,"945 Southampton Rd, Westfield, MA 01085",N/A,N/A,kitchensdirectmass.com,"57CF+VC Westfield, Massachusetts",(413) 221-3026
Kitchens Direct,4.8,8,Kitchen remodeler,"945 Southampton Rd, Westfield, MA 01085",N/A,N/A,kitchensdirectmass.com,"57CF+VC Westfield, Massachusetts",(413) 221-3026
The Home Depot,3.9,808,Home improvement store,"555 Hubbard Ave, Pittsfield, MA 01201",N/A,Closed ⋅ Opens 8AMSee more hours,homedepot.com,"FR72+Q5 Pittsfield, Massachusetts",(413) 445-9901
The Home Depot,3.9,808,Home improvement store,"555 Hubbard Ave, Pittsfield, MA 01201",N/A,Closed ⋅ Opens 8AMSee more hours,homedepot.com,"FR72+Q5 Pittsfield, Massachusetts",(413) 445-9901
Prosource of Springfield-MA,4.8,32,Home improvement store,"149 Carando Dr, Springfield, MA 01104",N/A,N/A,prosourcewholesale.com,"4FW8+8X Springfield, Massachusetts",(413) 213-2906
Lee Tile & Stone | A GENROSE Company,4.8,9,Tile store,"905 Pleasant St, Lee, MA 01238",N/A,N/A,leetileandstone.com,"7PHR+9C Lee, Massachusetts",(413) 243-9383
The Home Depot,4.3,1408,Home improvement store,"655 Memorial Dr, Chicopee, MA 01020",Located in: Chicopee Marketplace,Closed ⋅ Opens 8AMSee more hours,homedepot.com,"5CGG+8F Chicopee, Massachusetts",(413) 593-5400
BK Tile & Stone,4.8,10,Tile store,"50 Federal St, Greenfield, MA 01301",N/A,N/A,bktileandstone.com,"HCQ2+M4 Greenfield, Massachusetts",(413) 325-8966
Renovators Supply Manufacturing,3.9,41,Hardware store,"1 River St, Erving, MA 01344",N/A,N/A,rensup.com,"HGJ2+HM Erving, Massachusetts",(800) 659-2211
Lowe's Home Improvement,4.1,739,Home improvement store,"282 Russell St, Hadley, MA 01035",N/A,N/A,lowes.com,"9C3P+JG Hadley, Massachusetts",(413) 588-0270
The Home Depot,4.3,797,Home improvement store,"514 E Main St, Westfield, MA 01085",N/A,Closed ⋅ Opens 8AMSee more hours,homedepot.com,"477H+9J Westfield, Massachusetts",(413) 564-0680
The Home Depot,4.3,797,Home improvement store,"514 E Main St, Westfield, MA 01085",N/A,Closed ⋅ Opens 8AMSee more hours,homedepot.com,"477H+9J Westfield, Massachusetts",(413) 564-0680
Leader Home Centers,4.5,17,Home improvement store,"150 College St, Amherst, MA 01002",N/A,N/A,N/A,"9FFQ+C6 Amherst, Massachusetts",(413) 253-3411
Keystone Market,4.7,45,Grocery store,"44 Bridge St, Shelburne Falls, MA 01370",N/A,N/A,N/A,"J736+GC Shelburne Falls, Massachusetts",(413) 625-8400
Keystone Market,4.7,45,Grocery store,"44 Bridge St, Shelburne Falls, MA 01370",N/A,N/A,N/A,"J736+GC Shelburne Falls, Massachusetts",(413) 625-8400
Home Services at The Home Depot,4.0,2,Contractor,"264 Mohawk Trail, Greenfield, MA 01301",Located in: The Home Depot,N/A,homedepot.com,"H9MC+WP Greenfield, Massachusetts",(844) 476-2140
Home Services at The Home Depot,4.0,2,Contractor,"264 Mohawk Trail, Greenfield, MA 01301",Located in: The Home Depot,N/A,homedepot.com,"H9MC+WP Greenfield, Massachusetts",(844) 476-2140
Cowls Building Supply,4.6,61,Lumber store,"125 Sunderland Rd, Amherst, MA 01059",N/A,N/A,cowlsbuildingsupply.com,"CF79+Q9 Amherst, Massachusetts",(413) 549-0001
Cowls Building Supply,4.6,61,Lumber store,"125 Sunderland Rd, Amherst, MA 01059",N/A,N/A,cowlsbuildingsupply.com,"CF79+Q9 Amherst, Massachusetts",(413) 549-0001
Leader Home Centers,3.9,10,Home improvement store,"16 Elm St, South Deerfield, MA 01373",N/A,N/A,N/A,"F9HQ+4W South Deerfield, Deerfield, MA",(413) 665-8881
Leader Home Centers,3.9,10,Home improvement store,"16 Elm St, South Deerfield, MA 01373",N/A,N/A,N/A,"F9HQ+4W South Deerfield, Deerfield, MA",(413) 665-8881
Leader Home Centers,3.9,10,Home improvement store,"16 Elm St, South Deerfield, MA 01373",N/A,N/A,N/A,"F9HQ+4W South Deerfield, Deerfield, MA",(413) 665-8881
Carr Hardware,4.6,64,Building materials supplier,"179 State Rd, North Adams, MA 01247",N/A,N/A,carrhardware.com,"MVX5+9Q North Adams, Massachusetts",(413) 663-6600
Carr Hardware,4.6,64,Building materials supplier,"179 State Rd, North Adams, MA 01247",N/A,N/A,carrhardware.com,"MVX5+9Q North Adams, Massachusetts",(413) 663-6600
Mike's Maytag Home Appliance Center,4.6,61,Appliance store,"14 Gordon St, Pittsfield, MA 01201",N/A,N/A,mikesmaytag.com,"CQW3+GR Pittsfield, Massachusetts",(413) 443-4692
Mike's Maytag Home Appliance Center,4.6,61,Appliance store,"14 Gordon St, Pittsfield, MA 01201",N/A,N/A,mikesmaytag.com,"CQW3+GR Pittsfield, Massachusetts",(413) 443-4692
Mike's Maytag Home Appliance Center,4.6,61,Appliance store,"14 Gordon St, Pittsfield, MA 01201",N/A,N/A,mikesmaytag.com,"CQW3+GR Pittsfield, Massachusetts",(413) 247-8300
Walmart,3.7,2296,Department store,"555 Hubbard Ave Ste 12, Pittsfield, MA 01201",N/A,Closed ⋅ Opens 6AMSee more hours,walmart.com,"FR72+WP Pittsfield, Massachusetts",(413) 442-1971
Walmart,3.7,2296,Department store,"555 Hubbard Ave Ste 12, Pittsfield, MA 01201",N/A,Closed ⋅ Opens 6AMSee more hours,walmart.com,"FR72+WP Pittsfield, Massachusetts",(413) 442-1971
Walmart,3.7,2296,Department store,"555 Hubbard Ave Ste 12, Pittsfield, MA 01201",N/A,Closed ⋅ Opens 6AMSee more hours,walmart.com,"FR72+WP Pittsfield, Massachusetts",(413) 442-1971
Foster Farrar True Value,4.3,152,Hardware store,"145 King St, Northampton, MA 01060",N/A,N/A,stores.truevalue.com,"89G9+33 Northampton, Massachusetts",(413) 584-8811
